meter_id,timestamp,actual_kwh,expected_kwh,deviation_pct,anomaly_type,severity
M0021,2025-07-08 05:00:00,8.780649409907658,5.358706077483084,63.85764180654257,positive_spike,medium
M0021,2025-07-08 07:00:00,5.744560821504437,3.590278737254631,60.00319869028093,positive_spike,medium
M0021,2025-07-08 08:00:00,6.279841990218793,3.8552130058589085,62.89221842412047,positive_spike,medium
M0021,2025-07-08 09:00:00,6.112718403693788,3.389688579847816,80.33274325065653,positive_spike,medium
M0021,2025-07-08 10:00:00,6.098109472092123,3.39686251013089,79.52182209038384,positive_spike,medium
M0021,2025-07-08 14:00:00,8.275898077754842,4.817380687624415,71.79248671410103,positive_spike,medium
M0021,2025-07-08 17:00:00,13.91106734912589,8.097784728035283,71.78855472613989,positive_spike,medium
M0021,2025-07-08 20:00:00,15.252252093419823,7.837410557004425,94.60830822226903,positive_spike,medium
M0021,2025-07-08 21:00:00,13.534792107399689,8.270417224359626,63.6530750532683,positive_spike,medium
M0021,2025-07-08 22:00:00,15.833623797833804,9.568091801952914,65.48361079271889,positive_spike,medium
M0021,2025-08-20 21:00:00,18.765607846315266,11.314433259775047,65.85548224523588,positive_spike,medium
M0021,2025-09-05 01:00:00,15.241882419172747,8.767414750508383,73.84694180560967,positive_spike,medium
M0021,2025-09-12 15:00:00,43.60657253918384,11.861823028274149,267.6211694883837,positive_spike,high
M0021,2025-09-19 15:00:00,11.5185164015226,43.60657253918384,-73.58536630877758,negative_drop,medium
M0021,2025-09-20 16:00:00,,10.791388230501102,,missing_reading,high
M0021,2025-10-09 20:00:00,,16.772802617093937,,missing_reading,high
M0021,2025-10-10 21:00:00,,18.105996606982323,,missing_reading,high
M0021,2025-10-14 13:00:00,45.60437155951951,6.978516559782374,553.4966445783097,positive_spike,high
M0021,2025-10-15 18:00:00,72.20124040701057,15.454048740726671,367.1995126865089,positive_spike,high
M0021,2025-10-21 13:00:00,7.571126006778329,45.60437155951951,-83.3982450632018,negative_drop,medium
M0021,2025-10-22 18:00:00,15.913185022921338,72.20124040701057,-77.95995618189379,negative_drop,medium
M0021,2025-11-17 21:00:00,,15.29588410412869,,missing_reading,high
M0021,2025-11-23 19:00:00,,12.86833862572976,,missing_reading,high
M0021,2025-12-18 10:00:00,,5.5496469097502565,,missing_reading,high
M0021,2026-01-08 02:00:00,13.085555111193505,6.950208056587128,88.2757322464835,positive_spike,medium
M0021,2026-01-08 03:00:00,11.442335710346944,6.462771385246669,77.04998410539035,positive_spike,medium
M0021,2026-01-08 05:00:00,7.989268226697538,4.85331223218828,64.61475883852843,positive_spike,medium
M0021,2026-01-08 07:00:00,6.609003079463388,3.3926422885420116,94.80400576812971,positive_spike,medium
M0021,2026-01-08 16:00:00,11.41190226879596,5.85555623078117,94.89014909986673,positive_spike,medium
M0021,2026-01-08 18:00:00,16.502497928629126,7.723502727144764,113.66598176537181,positive_spike,medium
M0021,2026-01-08 19:00:00,14.905992095556218,8.381967764350026,77.83404225143894,positive_spike,medium
M0021,2026-01-09 19:00:00,1.193509386073703,11.231518823520354,-89.37357088718643,negative_drop,medium
M0021,2026-01-16 17:00:00,0.8982849924721554,11.3262997226251,-92.06903389040848,negative_drop,medium
M0021,2026-01-16 19:00:00,13.623346092919842,1.193509386073703,1041.4527821801778,positive_spike,high
M0021,2026-01-23 17:00:00,12.924932669400988,0.8982849924721554,1338.8454418937235,positive_spike,high
M0022,2025-01-08 08:00:00,19.863301669010603,12.018414679369805,65.27389176466785,positive_spike,medium
M0022,2025-01-22 22:00:00,,6.452066138217656,,missing_reading,high
M0022,2025-02-06 19:00:00,18.874852367024815,2.787029635866005,577.239026242356,positive_spike,high
M0022,2025-02-13 19:00:00,3.7161572291540566,18.874852367024815,-80.3115957842068,negative_drop,medium
M0022,2025-02-21 08:00:00,0.6302082601972337,15.96412124458977,-96.05234606689791,negative_drop,medium
M0022,2025-02-25 20:00:00,0.28668372111997614,4.601669853311459,-93.77000675279491,negative_drop,medium
M0022,2025-02-26 20:00:00,,4.712395898157077,,missing_reading,high
M0022,2025-02-28 08:00:00,16.220625774222754,0.6302082601972337,2473.851661218507,positive_spike,high
M0022,2025-03-02 14:00:00,,7.763422438716102,,missing_reading,high
M0022,2025-03-04 20:00:00,5.128160769229306,0.28668372111997614,1688.7868725839471,positive_spike,high
M0022,2025-03-23 02:00:00,10.911606360669676,6.5862649145322045,65.67214502097937,positive_spike,medium
M0022,2025-04-13 03:00:00,,10.744546020137358,,missing_reading,high
M0022,2025-04-16 11:00:00,0.43797770381483403,20.65224365248077,-97.87927301660406,negative_drop,medium
M0022,2025-04-23 11:00:00,22.074884994038445,0.43797770381483403,4940.184649073176,positive_spike,high
M0022,2025-05-08 03:00:00,66.90636516380492,17.01248602102508,293.27800229265677,positive_spike,high
M0022,2025-05-15 03:00:00,16.839866158720454,66.90636516380492,-74.83069642553156,negative_drop,medium
M0022,2025-05-22 00:00:00,10.125331502970985,6.196136854118076,63.413619507798444,positive_spike,medium
M0022,2025-06-18 03:00:00,,18.61591420819543,,missing_reading,high
M0022,2025-07-31 02:00:00,17.781137169575125,10.467163755133988,69.87540832972773,positive_spike,medium
M0022,2025-08-10 07:00:00,17.371858540398513,10.817698643802764,60.58737733788223,positive_spike,medium
M0022,2025-08-28 09:00:00,,21.60192301273211,,missing_reading,high
M0022,2025-09-07 19:00:00,6.721146797567401,3.9751021081361437,69.08111074205411,positive_spike,medium
M0022,2025-09-20 20:00:00,5.54556446767015,3.452230403814334,60.63714813307109,positive_spike,medium
M0022,2025-10-05 21:00:00,6.939603488634692,4.045964082268803,71.51915705448528,positive_spike,medium
M0022,2025-11-01 06:00:00,21.982390362770253,13.684383384927111,60.63851577691924,positive_spike,medium
M0022,2025-11-02 17:00:00,7.016834105970737,4.3821630051331635,60.12261747797564,positive_spike,medium
M0022,2025-11-03 16:00:00,11.710033725451416,7.30923890746378,60.208660213497645,positive_spike,medium
M0022,2025-11-06 19:00:00,8.531390600063824,4.8359164583152054,76.41724528541778,positive_spike,medium
M0022,2025-11-28 01:00:00,56.10858589586724,10.990399336809327,410.52363227555287,positive_spike,high
M0022,2025-11-28 05:00:00,,17.296253492254987,,missing_reading,high
M0022,2025-12-05 01:00:00,12.484265989991053,56.10858589586724,-77.74981174332073,negative_drop,medium
M0022,2026-01-04 12:00:00,1.2223019027548598,13.008753392039027,-90.6040043506177,negative_drop,medium
M0022,2026-01-04 15:00:00,9.668142741704536,5.679928134109947,70.21593431163276,positive_spike,medium
M0022,2026-01-08 08:00:00,21.39020210347329,11.720135929303462,82.50814011458763,positive_spike,medium
M0022,2026-01-08 11:00:00,16.008811060060356,9.599821777371407,66.76154444654533,positive_spike,medium
M0022,2026-01-11 00:00:00,,6.623665674079785,,missing_reading,high
M0022,2026-01-11 12:00:00,8.32692494046691,1.2223019027548598,581.2494459592547,positive_spike,high
M0022,2026-01-30 04:00:00,,13.32234022290863,,missing_reading,high
M0023,2025-01-09 20:00:00,22.8715865569193,121.3430720506421,-81.15130417386011,negative_drop,medium
M0023,2025-02-06 15:00:00,,20.747072622728048,,missing_reading,high
M0023,2025-02-24 11:00:00,0.41679476306693947,13.042792849765709,-96.80440556046686,negative_drop,medium
M0023,2025-03-03 11:00:00,12.315352765316819,0.41679476306693947,2854.7762727860636,positive_spike,high
M0023,2025-03-14 16:00:00,,19.164789737613564,,missing_reading,high
M0023,2025-03-23 22:00:00,,17.557884427698987,,missing_reading,high
M0023,2025-05-19 02:00:00,,10.007035750644324,,missing_reading,high
M0023,2025-05-24 06:00:00,,7.177884528736494,,missing_reading,high
M0023,2025-06-01 10:00:00,56.66803059490505,9.55496816092995,493.0739866472747,positive_spike,high
M0023,2025-06-08 10:00:00,9.656373065609598,56.66803059490505,-82.95975179614273,negative_drop,medium
M0023,2025-06-09 03:00:00,,8.621018883953482,,missing_reading,high
M0023,2025-07-19 01:00:00,1.2886941886923284,11.03350211137884,-88.32017091505969,negative_drop,medium
M0023,2025-07-26 01:00:00,12.009102864519747,1.2886941886923284,831.8815099729514,positive_spike,high
M0023,2025-08-30 11:00:00,,13.212270953189975,,missing_reading,high
M0023,2025-10-04 09:00:00,53.112943180191685,10.901825469635746,387.19311575959676,positive_spike,high
M0023,2025-10-11 09:00:00,10.388483555493922,53.112943180191685,-80.44076842013855,negative_drop,medium
M0023,2025-11-20 09:00:00,0.5055126443415465,10.665049542446686,-95.26010036493861,negative_drop,medium
M0023,2025-11-23 07:00:00,,9.335260906509093,,missing_reading,high
M0023,2025-11-27 09:00:00,11.075942993061457,0.5055126443415465,2091.031840061762,positive_spike,high
M0023,2026-01-06 06:00:00,,8.530164350617786,,missing_reading,high
M0023,2026-01-18 01:00:00,1.648115515266089,14.81149096248505,-88.87272375589681,negative_drop,medium
M0023,2026-01-25 01:00:00,14.2356078183764,1.648115515266089,763.7506101068441,positive_spike,high
M0024,2025-01-08 01:00:00,3.509907991435935,2.148464164748084,63.36823527366048,positive_spike,medium
M0024,2025-01-08 04:00:00,2.9054625324353265,1.7912405763867778,62.2039256332678,positive_spike,medium
M0024,2025-01-08 06:00:00,2.6281568634055046,1.5316516754866025,71.5897227462337,positive_spike,medium
M0024,2025-01-08 07:00:00,2.444424038404302,1.4886802347361294,64.20074515448776,positive_spike,medium
M0024,2025-01-08 09:00:00,2.349792450335673,1.4556692843159467,61.42350983519557,positive_spike,medium
M0024,2025-01-08 15:00:00,3.0681260791731364,1.8479947087769892,66.02461384771146,positive_spike,medium
M0024,2025-02-16 10:00:00,,2.2143631213332586,,missing_reading,high
M0024,2025-02-18 15:00:00,,3.0027256313633077,,missing_reading,high
M0024,2025-03-16 19:00:00,,3.2566519942730374,,missing_reading,high
M0024,2025-03-20 02:00:00,0.228919378707646,2.9994817448953954,-92.36803560824373,negative_drop,medium
M0024,2025-03-24 20:00:00,,3.6017732924753414,,missing_reading,high
M0024,2025-03-27 02:00:00,3.153271038197152,0.228919378707646,1277.4591980804773,positive_spike,high
M0024,2025-04-18 07:00:00,,2.1876132705471187,,missing_reading,high
M0024,2025-05-11 19:00:00,,3.104791600120526,,missing_reading,high
M0024,2025-06-26 08:00:00,8.674379431167317,1.9224133017410348,351.2234400017603,positive_spike,high
M0024,2025-07-03 08:00:00,1.8640913375449786,8.674379431167317,-78.51037815054251,negative_drop,medium
M0024,2025-08-17 16:00:00,,2.1616053708690313,,missing_reading,high
M0024,2025-09-18 01:00:00,0.06630522216048962,2.6762468723309234,-97.52245494068565,negative_drop,medium
M0024,2025-09-25 01:00:00,2.905213493012271,0.06630522216048962,4281.57568642225,positive_spike,high
M0024,2025-10-12 19:00:00,13.599594987949478,3.028830668672536,349.00479675576764,positive_spike,high
M0024,2025-10-19 19:00:00,2.924659695349467,13.599594987949478,-78.49450885896977,negative_drop,medium
M0024,2025-11-23 16:00:00,0.11529092906298771,2.641071343026246,-95.63469084743153,negative_drop,medium
M0024,2025-11-30 16:00:00,2.7416631190540732,0.11529092906298771,2278.038880713851,positive_spike,high
M0024,2025-12-02 07:00:00,,2.272861004205474,,missing_reading,high
M0024,2025-12-23 03:00:00,0.49768214756572615,2.880143528957121,-82.72023103841866,negative_drop,medium
M0024,2025-12-30 03:00:00,2.8893600485577258,0.49768214756572615,480.56332996677236,positive_spike,high
M0024,2025-12-30 06:00:00,,2.3059801263359994,,missing_reading,high
M0024,2026-01-01 20:00:00,11.575560254772492,2.3402952407212005,394.61965539037254,positive_spike,high
M0024,2026-01-08 03:00:00,3.032672828240022,1.8786215792896086,61.4307459082213,positive_spike,medium
M0024,2026-01-08 06:00:00,2.57028771052099,1.6037065894228495,60.27169355499119,positive_spike,medium
M0024,2026-01-08 20:00:00,3.744668540870066,11.575560254772492,-67.65021771342622,negative_drop,medium
M0024,2026-01-08 21:00:00,3.7460517482926114,2.3339600171052037,60.501967507516106,positive_spike,medium
M0025,2025-02-01 22:00:00,3.245058531145135,1.515635032502238,114.10553738571909,positive_spike,medium
M0025,2025-02-04 23:00:00,13.636993903718313,3.3708689489559447,304.55425916044834,positive_spike,high
M0025,2025-02-11 23:00:00,2.9592888616739192,13.636993903718313,-78.29955133391218,negative_drop,medium
M0025,2025-03-09 07:00:00,0.7790318264300153,4.859115060463748,-83.96761927354596,negative_drop,medium
M0025,2025-03-16 07:00:00,4.8430810316032105,0.7790318264300153,521.679483083133,positive_spike,high
M0025,2025-03-21 23:00:00,3.5019262314440236,2.1160193092285273,65.49594874541951,positive_spike,medium
M0025,2025-04-09 01:00:00,4.900941470246624,2.8850542930888574,69.87345721662227,positive_spike,medium
M0025,2025-04-10 01:00:00,4.52204377441872,2.7022339193873783,67.34464555325802,positive_spike,medium
M0025,2025-04-11 15:00:00,12.71672365604224,1.9794332968622343,542.4426463978647,positive_spike,high
M0025,2025-04-15 07:00:00,,4.272379182874798,,missing_reading,high
M0025,2025-04-18 15:00:00,2.270183727136048,12.71672365604224,-82.14804545149181,negative_drop,medium
M0025,2025-04-19 06:00:00,7.170817342269115,4.462268538314261,60.698919858778375,positive_spike,medium
M0025,2025-05-03 03:00:00,,5.9425486952715145,,missing_reading,high
M0025,2025-05-15 11:00:00,4.603718794068129,2.6872448744147523,71.3174276709993,positive_spike,medium
M0025,2025-05-25 14:00:00,2.899565255139616,1.8051755852845046,60.62510920136505,positive_spike,medium
M0025,2025-06-12 20:00:00,0.07374708795162117,2.2991200669066,-96.79237770079378,negative_drop,medium
M0025,2025-06-19 20:00:00,2.656315957280692,0.07374708795162117,3501.926572372948,positive_spike,high
M0025,2025-06-23 12:00:00,0.33264391059757126,3.7495617541323543,-91.12845893974229,negative_drop,medium
M0025,2025-06-26 05:00:00,0.25076499340934044,5.986568993807835,-95.81120682533322,negative_drop,medium
M0025,2025-06-30 12:00:00,3.4010214838347315,0.33264391059757126,922.4210861774193,positive_spike,high
M0025,2025-07-03 05:00:00,6.0303390454560715,0.25076499340934044,2304.7770637635795,positive_spike,high
M0025,2025-07-08 19:00:00,2.3335046026086803,1.4352973180599071,62.57987618641139,positive_spike,medium
M0025,2025-07-24 22:00:00,3.8097396288740457,2.2178674575244015,71.77490097295997,positive_spike,medium
M0025,2025-08-16 05:00:00,7.055365579893143,4.147668417068449,70.10437842280172,positive_spike,medium
M0025,2025-08-20 14:00:00,3.021557016133394,1.856810452154655,62.728350253907685,positive_spike,medium
M0025,2025-08-20 19:00:00,,2.1798942557062726,,missing_reading,high
M0025,2025-08-31 09:00:00,35.771151282402805,5.17568298532544,591.1387614702132,positive_spike,high
M0025,2025-09-07 09:00:00,4.784861696162811,35.771151282402805,-86.62368549899966,negative_drop,medium
M0025,2025-09-10 02:00:00,,4.973470814787368,,missing_reading,high
M0025,2025-09-14 19:00:00,2.6364084333445073,1.6239579126162675,62.34462807580632,positive_spike,medium
M0025,2025-10-17 22:00:00,,3.082299365618394,,missing_reading,high
M0025,2025-11-01 00:00:00,,3.778626678315693,,missing_reading,high
M0025,2025-11-04 02:00:00,4.669882437599407,2.8569351050728793,63.45777085756661,positive_spike,medium
M0025,2025-12-05 13:00:00,,2.0991440593267656,,missing_reading,high
M0025,2025-12-08 03:00:00,,4.164145820583009,,missing_reading,high
M0025,2025-12-27 17:00:00,,1.5875684776445524,,missing_reading,high
M0026,2025-01-08 02:00:00,16.36404396093686,9.364621835967998,74.74324374835099,positive_spike,medium
M0026,2025-01-08 07:00:00,19.576068850257933,11.887436866708754,64.67863568707148,positive_spike,medium
M0026,2025-01-08 13:00:00,15.570503093967513,9.122150770712004,70.6889469965667,positive_spike,medium
M0026,2025-01-08 14:00:00,11.877366764749306,6.955024308995754,70.77390728004941,positive_spike,medium
M0026,2025-01-08 17:00:00,7.650397155680787,4.454830733474048,71.73261148161995,positive_spike,medium
M0026,2025-01-08 19:00:00,5.997662322461661,3.620824083831179,65.64357128655527,positive_spike,medium
M0026,2025-01-08 23:00:00,9.684122713372409,6.045945340850728,60.17549229133042,positive_spike,medium
M0026,2025-02-28 07:00:00,,18.4455606810058,,missing_reading,high
M0026,2025-03-09 04:00:00,17.608392953010394,10.405928136554241,69.21501592111836,positive_spike,medium
M0026,2025-03-16 21:00:00,,6.27554507480475,,missing_reading,high
M0026,2025-03-20 22:00:00,9.065701552010259,5.072189397088011,78.73349834323928,positive_spike,medium
M0026,2025-04-03 18:00:00,38.63016908748813,6.96896563872044,454.3171123251649,positive_spike,high
M0026,2025-04-10 18:00:00,6.484549532989343,38.63016908748813,-83.21376870418719,negative_drop,medium
M0026,2025-04-27 05:00:00,,15.53300732180531,,missing_reading,high
M0026,2025-05-01 14:00:00,74.96237746339945,12.797591669055631,485.7537840081057,positive_spike,high
M0026,2025-05-08 14:00:00,14.89326049597964,74.96237746339945,-80.13235305503576,negative_drop,medium
M0026,2025-05-14 00:00:00,1.26216274305722,10.925118978627575,-88.44714876308126,negative_drop,medium
M0026,2025-05-15 19:00:00,7.5607864932365825,4.660680761487023,62.224938376261164,positive_spike,medium
M0026,2025-05-17 14:00:00,,9.102437220483068,,missing_reading,high
M0026,2025-05-21 00:00:00,12.235894348399345,1.26216274305722,869.4387206170792,positive_spike,high
M0026,2025-05-25 16:00:00,10.309292989041653,6.056675889438772,70.21371420944469,positive_spike,medium
M0026,2025-06-24 08:00:00,,23.166707679296458,,missing_reading,high
M0026,2025-07-08 04:00:00,22.770578411179347,13.00436519306327,75.09949984583274,positive_spike,medium
M0026,2025-07-08 06:00:00,23.68743614400433,12.92098930215976,83.32525157377032,positive_spike,medium
M0026,2025-07-08 07:00:00,24.9675162882827,14.748457646410223,69.28899880157839,positive_spike,medium
M0026,2025-07-08 08:00:00,23.93635034877235,11.164956255124384,114.38821435405333,positive_spike,medium
M0026,2025-07-08 10:00:00,22.21879304687767,13.058786836444021,70.14438879475553,positive_spike,medium
M0026,2025-07-08 11:00:00,23.43428750848733,9.926323200475657,136.08225357163857,positive_spike,high
M0026,2025-07-08 14:00:00,14.410568934438752,8.140977518472114,77.01275923856505,positive_spike,medium
M0026,2025-07-08 15:00:00,14.566565383582004,7.697466574937503,89.23843633189497,positive_spike,medium
M0026,2025-07-08 16:00:00,10.81197044578463,6.170192865860795,75.22905168177861,positive_spike,medium
M0026,2025-07-08 21:00:00,8.607799731951225,4.756180072555323,80.9813674133361,positive_spike,medium
M0026,2025-07-10 04:00:00,23.536197983947716,14.289994460669071,64.70403854058408,positive_spike,medium
M0026,2025-08-07 05:00:00,26.11449190250423,16.126175182279855,61.938535376944024,positive_spike,medium
M0026,2025-08-09 13:00:00,61.97466877305771,16.49591495718351,275.69706763109536,positive_spike,high
M0026,2025-08-16 13:00:00,13.273127186154438,61.97466877305771,-78.5829800321181,negative_drop,medium
M0026,2025-08-20 03:00:00,22.30863726187442,13.635365721420452,63.60864620469041,positive_spike,medium
M0026,2025-08-23 02:00:00,0.6110016041639884,14.986242431538198,-95.92291658862965,negative_drop,medium
M0026,2025-08-30 02:00:00,14.103343915360226,0.6110016041639884,2208.233533143882,positive_spike,high
M0026,2025-09-21 03:00:00,,17.292497644312288,,missing_reading,high
M0026,2025-09-28 22:00:00,0.22348229929351082,7.349687610707913,-96.95929526354406,negative_drop,medium
M0026,2025-10-05 22:00:00,6.567702696678029,0.22348229929351082,2838.802185873489,positive_spike,high
M0026,2025-10-08 21:00:00,,7.6761086612525204,,missing_reading,high
M0026,2025-10-30 08:00:00,3.0259978668113794,17.4780113488612,-82.68682971756657,negative_drop,medium
M0026,2025-11-06 08:00:00,16.9479836732775,3.0259978668113794,460.07916790557084,positive_spike,high
M0026,2025-11-20 06:00:00,,20.958586644984692,,missing_reading,high
M0026,2025-12-30 22:00:00,,7.267620428775829,,missing_reading,high
M0026,2026-01-08 00:00:00,11.659679688978127,5.573032973792893,109.21605423487716,positive_spike,medium
M0026,2026-01-08 08:00:00,17.518166815746977,10.871673055499077,61.13588705545179,positive_spike,medium
M0026,2026-01-08 10:00:00,20.877812339307834,10.806055578939713,93.20474697536545,positive_spike,medium
M0026,2026-01-08 11:00:00,17.799847466384104,11.052499347122282,61.048165734735974,positive_spike,medium
M0026,2026-01-08 14:00:00,11.492579072205666,7.095411868571242,61.97197971144492,positive_spike,medium
M0026,2026-01-08 20:00:00,6.738487304529491,3.4562250866131237,94.96667999516116,positive_spike,medium
M0026,2026-01-08 23:00:00,9.141393944887506,4.749171186029547,92.48398482199148,positive_spike,medium
M0026,2026-01-09 14:00:00,13.899198836490068,8.646983243692803,60.74043911936899,positive_spike,medium
M0027,2025-01-10 16:00:00,0.3923100634243003,2.7356405882665653,-85.6592980413086,negative_drop,medium
M0027,2025-01-17 16:00:00,3.3643561108985596,0.3923100634243003,757.5757862371894,positive_spike,high
M0027,2025-01-19 23:00:00,,3.4298036651050543,,missing_reading,high
M0027,2025-02-01 04:00:00,,2.1141922631685697,,missing_reading,high
M0027,2025-02-09 21:00:00,3.883558214301746,2.2740100217557226,70.78017146570532,positive_spike,medium
M0027,2025-02-12 22:00:00,,3.794837386967269,,missing_reading,high
M0027,2025-02-13 10:00:00,1.9480820551466853,1.207443004784957,61.33946260209894,positive_spike,medium
M0027,2025-02-21 14:00:00,13.362711757765318,2.406491945897132,455.2776430666068,positive_spike,high
M0027,2025-02-28 14:00:00,2.5457245786297267,13.362711757765318,-80.94904219459528,negative_drop,medium
M0027,2025-03-05 08:00:00,,1.5791672067085984,,missing_reading,high
M0027,2025-04-07 02:00:00,,2.9789699861604704,,missing_reading,high
M0027,2025-04-30 06:00:00,9.440001523744536,1.7791283084634615,430.5970052209086,positive_spike,high
M0027,2025-05-03 07:00:00,,1.3926347020574374,,missing_reading,high
M0027,2025-05-07 06:00:00,1.840593417134365,9.440001523744536,-80.50219152502571,negative_drop,medium
M0027,2025-06-20 23:00:00,3.2389105583459736,1.9482786923230446,66.24472520838559,positive_spike,medium
M0027,2025-08-18 07:00:00,,1.3230349030275352,,missing_reading,high
M0027,2025-08-25 17:00:00,11.817613734440444,2.4301304532466905,386.29544634741467,positive_spike,high
M0027,2025-08-26 02:00:00,2.9739573810151323,1.7803731095139412,67.04124349682246,positive_spike,medium
M0027,2025-09-01 17:00:00,2.4603658886435102,11.817613734440444,-79.18051863995869,negative_drop,medium
M0027,2025-09-23 04:00:00,,1.979822190490144,,missing_reading,high
M0027,2025-10-18 04:00:00,2.1927584263686897,1.3689719726073386,60.17555291452539,positive_spike,medium
M0027,2025-10-26 18:00:00,3.0916390974124455,1.8915966678382425,63.440713867699785,positive_spike,medium
M0027,2025-10-29 17:00:00,,2.5257849282850073,,missing_reading,high
M0027,2025-11-18 04:00:00,0.12662250810860204,1.9812876056359998,-93.6090798858071,negative_drop,medium
M0027,2025-11-20 00:00:00,0.14837731985050617,3.182194063141883,-95.33726363300394,negative_drop,medium
M0027,2025-11-25 04:00:00,2.2371022896254904,0.12662250810860204,1666.7493110362059,positive_spike,high
M0027,2025-11-27 00:00:00,2.8646242210784774,0.14837731985050617,1830.6348328468644,positive_spike,high
M0027,2025-12-04 17:00:00,0.2530050874109018,2.5891609783417033,-90.22829829712073,negative_drop,medium
M0027,2025-12-11 17:00:00,3.367661771328836,0.2530050874109018,1231.064843711805,positive_spike,high
M0027,2026-01-16 15:00:00,2.7460468035282943,1.5955870927052724,72.10259572057896,positive_spike,medium
M0028,2025-01-21 13:00:00,,8.950116705235077,,missing_reading,high
M0028,2025-01-21 16:00:00,0.2805149030906807,11.449187921169127,-97.54991441295134,negative_drop,medium
M0028,2025-01-28 16:00:00,11.539941705650651,0.2805149030906807,4013.8426438327906,positive_spike,high
M0028,2025-05-17 16:00:00,46.486694327662406,8.040893430932943,478.12847200325103,positive_spike,high
M0028,2025-05-24 14:00:00,32.86835708510052,6.774672793769848,385.16523359367335,positive_spike,high
M0028,2025-05-24 16:00:00,7.525837318198002,46.486694327662406,-83.81077117432359,negative_drop,medium
M0028,2025-05-31 14:00:00,6.438529426801255,32.86835708510052,-80.41116137891818,negative_drop,medium
M0028,2025-07-03 06:00:00,0.1727476885360556,4.754495452766814,-96.36664520447637,negative_drop,medium
M0028,2025-07-10 06:00:00,5.046407352929063,0.1727476885360556,2821.258973532248,positive_spike,high
M0028,2025-07-11 00:00:00,,8.648458857730494,,missing_reading,high
M0028,2025-08-21 05:00:00,,5.774076663798455,,missing_reading,high
M0028,2025-09-04 07:00:00,,5.370457055411779,,missing_reading,high
M0028,2025-10-02 05:00:00,,6.128143976812425,,missing_reading,high
M0028,2025-10-02 23:00:00,,12.006153913214481,,missing_reading,high
M0028,2025-10-07 05:00:00,0.5668808397772461,6.294061437061747,-90.9934015508771,negative_drop,medium
M0028,2025-10-14 05:00:00,6.323437750898138,0.5668808397772461,1015.4791813713284,positive_spike,high
M0028,2025-11-13 05:00:00,,6.544422624704291,,missing_reading,high
M0028,2025-12-09 11:00:00,,6.956069245596239,,missing_reading,high
M0028,2025-12-13 06:00:00,23.224333082616635,5.457571689465767,325.5433442577468,positive_spike,high
M0028,2025-12-20 06:00:00,5.07290469109735,23.224333082616635,-78.15694137243318,negative_drop,medium
M0028,2026-01-27 06:00:00,,5.798256125117854,,missing_reading,high
M0028,2026-01-27 10:00:00,0.9168620309346376,5.639030157157109,-83.7407851105221,negative_drop,medium
M0029,2025-01-01 12:00:00,,,,missing_reading,high
M0029,2025-01-13 05:00:00,18.99215658230116,11.508110690269326,65.03279377004917,positive_spike,medium
M0029,2025-01-15 18:00:00,,7.906700682709853,,missing_reading,high
M0029,2025-02-05 11:00:00,,13.810220557391968,,missing_reading,high
M0029,2025-02-07 13:00:00,14.476817250830742,8.62338134615679,67.87866232174309,positive_spike,medium
M0029,2025-02-14 22:00:00,,9.324922716445377,,missing_reading,high
M0029,2025-02-26 00:00:00,,10.490916957904119,,missing_reading,high
M0029,2025-03-07 13:00:00,66.27335191873934,11.402596402502972,481.2128183734693,positive_spike,high
M0029,2025-03-10 13:00:00,1.6181941040847796,11.70741505235173,-86.17804103767787,negative_drop,medium
M0029,2025-03-13 19:00:00,10.05275791530572,6.206615529240633,61.96843300418925,positive_spike,medium
M0029,2025-03-14 13:00:00,16.05926021847832,66.27335191873934,-75.76814850383712,negative_drop,medium
M0029,2025-03-14 14:00:00,15.088058638176362,9.408581936210508,60.36485349728883,positive_spike,medium
M0029,2025-03-17 13:00:00,13.101645773593685,1.6181941040847796,709.6461197406063,positive_spike,high
M0029,2025-03-26 01:00:00,0.26475145012034657,9.41982624315822,-97.18942320923765,negative_drop,medium
M0029,2025-03-28 10:00:00,1.7132935270006624,16.170991748042653,-89.40514253117445,negative_drop,medium
M0029,2025-03-31 06:00:00,19.062035389105844,11.470357469405275,66.18519030422327,positive_spike,medium
M0029,2025-03-31 18:00:00,12.715376843960495,6.791354632654995,87.22887452852065,positive_spike,medium
M0029,2025-04-02 01:00:00,10.952895744184518,0.26475145012034657,4037.048442683023,positive_spike,high
M0029,2025-04-04 10:00:00,13.323636154658296,1.7132935270006624,677.6622011747753,positive_spike,high
M0029,2025-04-13 09:00:00,,13.302879374025975,,missing_reading,high
M0029,2025-04-16 03:00:00,13.843710225806838,8.531849933357508,62.25918568587589,positive_spike,medium
M0029,2025-04-17 19:00:00,10.148624098391902,5.968304274837449,70.04200240223692,positive_spike,medium
M0029,2025-05-16 03:00:00,49.6746847201962,10.567218990798139,370.0828549446412,positive_spike,high
M0029,2025-05-21 21:00:00,11.21766804587272,6.951189333753037,61.37767952029234,positive_spike,medium
M0029,2025-05-22 06:00:00,,16.908312910224932,,missing_reading,high
M0029,2025-05-23 03:00:00,15.880530180962445,49.6746847201962,-68.03093915862155,negative_drop,medium
M0029,2025-06-05 23:00:00,9.868530140334201,6.116451684132034,61.34403817717089,positive_spike,medium
M0029,2025-06-15 03:00:00,,9.628422852182675,,missing_reading,high
M0029,2025-06-23 21:00:00,9.895127450239631,6.163842430980907,60.53504873038962,positive_spike,medium
